year;male;CGT;tx0;tx1;tx2;tx3;tx4;tx5;tx6;tx7;tx8;tx9;tx10;tx11;tx12;tx13;tx14;tx15;tx16;tx17;tx18;tx19;tx20;tx21;tx22;tx23;tx24;tx25;tx26;tx27;tx28;tx29;tx30;tx31;tx32;tx33;tx34;tx35;tx36;tx37;tx38;tx39;tx40;tx41;tx42;tx43;tx44;tx45;tx46;tx47;tx48;tx49;tx50;tx51;tx52;tx53;tx54;tx55;tx56;tx57;tx58;tx59;tx60;tx61;tx62;tx63;tx64;tx65;tx66;tx67;tx68;tx69;tx70;tx71;tx72;tx73;tx74;tx75;tx76;tx77;tx78;tx79;tx80;tx81;tx82;tx83;tx84;tx85;tx86;tx87;tx88;tx89;tx90;tx91;tx92;tx93;tx94;tx95;tx96;tx97;tx98;tx99;tx100;tx101;tx102;tx103;tx104;tx105;tx106;tx107;tx108;tx109;tx110
2051;0;24;.00010443;.000018;.00001369;.00001112;9.639e-06;8.925e-06;8.822e-06;9.312e-06;.00001049;.0000124;.00001487;.00001783;.00002135;.00002555;.00003057;.00003669;.00004448;.00005465;.00006688;.00007906;.00008903;.00009551;.00009761;.00009502;.00008975;.00008541;.00008352;.00008393;.00008666;.00009194;.00009955;.00010853;.00011839;.00012921;.0001411;.00015418;.00016855;.00018437;.00020178;.00022096;.0002421;.00026541;.00029112;.0003195;.00035084;.00038546;.00042374;.00046608;.00051293;.00056481;.00062213;.00068516;.0007543;.00083011;.0009132;.00100424;.00110396;.00121312;.0013326;.0014633;.00160624;.00176251;.00193327;.00211982;.00232353;.0025459;.00278856;.00305325;.00334189;.00365652;.00400946;.00442055;.00490486;.00547705;.00615524;.00696203;.00792563;.00908153;.01047458;.01216177;.01421604;.01673131;.01982948;.02367001;.02846342;.03449043;.04212964;.0518983;.06451373;.08098818;.10006133;.1206818;.1440815;.17044079;.19845364;.22857492;.26285711;.300615;.34196657;.38698399;.43568238;.48800898;.54383376;.60294248;.66503307;.7297164;.79652191;.86490845;.93427998;1;1
2051;1;24;.00011562;.00002837;.00002229;.000018;.00001494;.00001274;.00001116;.00001005;9.294e-06;8.987e-06;9.421e-06;.0000109;.00001392;.00001962;.00003051;.00004886;.00007218;.00009441;.00011228;.00012722;.00014044;.00015106;.00015831;.00016166;.00016231;.00016321;.00016585;.00017034;.00017681;.00018549;.00019619;.00020818;.00022112;.00023508;.00025016;.00026646;.0002841;.00030318;.00032385;.00034626;.00037057;.00039697;.00042564;.00045681;.00049074;.00052767;.00056793;.00061182;.00065973;.00071205;.00076938;.00083254;.00090234;.00097958;.00106517;.00116011;.00126557;.00138287;.0015135;.00165917;.00182183;.00200373;.0022074;.00243578;.00269224;.00298064;.00330545;.00367182;.0040857;.004554;.00511561;.00579585;.0065955;.00753884;.00865578;.00998336;.01156761;.01346606;.015751;.01851378;.02187063;.02597039;.03100521;.03722525;.04495937;.05464454;.06686879;.08243472;.10245644;.12851138;.15585417;.18143195;.20959496;.24044422;.2740752;.3099398;.34780566;.38843316;.43179817;.47783367;.52642563;.57741045;.63057434;.68565491;.74234507;.80029927;.85914175;.91847646;.97789803;1;1
2052;0;24;.000101;.00001729;.00001315;.00001068;9.257e-06;8.572e-06;8.477e-06;8.951e-06;.00001009;.00001194;.00001433;.00001718;.0000206;.00002468;.00002956;.00003551;.00004309;.00005299;.00006489;.00007675;.00008646;.00009277;.00009481;.0000923;.00008716;.00008292;.00008108;.00008146;.0000841;.00008922;.0000966;.00010532;.00011488;.00012539;.00013693;.00014961;.00016355;.0001789;.00019579;.0002144;.0002349;.0002575;.00028244;.00030996;.00034035;.00037393;.00041104;.00045209;.00049751;.0005478;.00060337;.00066447;.00073148;.00080497;.00088551;.00097376;.00107041;.00117622;.00129203;.00141872;.00155728;.00170875;.00187429;.00205512;.00225259;.00246817;.00270341;.00296003;.00323987;.00354492;.00388734;.00428661;.00475752;.00531448;.00597534;.0067624;.00770354;.00883386;.01019782;.01185198;.01386884;.01634193;.01939285;.02318095;.02791698;.03388254;.04145815;.05116479;.06372653;.08016752;.09920833;.11978566;.14314826;.16947637;.19747098;.22758536;.26185925;.29961258;.34096313;.38598297;.43468713;.48702282;.54286002;.60198451;.66409424;.72880006;.7956314;.86404699;.9334506;1;1
2052;1;24;.00011141;.00002725;.00002139;.00001726;.00001431;.0000122;.00001069;9.625e-06;8.909e-06;8.622e-06;9.046e-06;.00001047;.00001338;.00001887;.00002935;.00004701;.00006946;.0000909;.00010816;.00012261;.00013541;.00014571;.00015276;.00015603;.0001567;.00015759;.00016017;.00016454;.00017083;.00017925;.00018962;.00020125;.00021378;.00022731;.00024191;.0002577;.00027476;.00029322;.00031322;.00033488;.00035837;.00038387;.00041155;.00044164;.00047437;.00050998;.00054877;.00059105;.00063718;.00068752;.00074266;.0008034;.00087053;.00094483;.00102717;.00111851;.00121999;.00133287;.0014586;.00159884;.00175546;.00193062;.0021268;.00234682;.00259395;.00287193;.00318508;.00353839;.00393764;.00438951;.00493285;.00559269;.00636927;.00728653;.00837401;.00966833;.01121507;.01307132;.01530892;.01801884;.02131698;.02535212;.03031666;.03646159;.04411755;.05372484;.06587725;.0813872;.1013852;.12747616;.15483552;.18036156;.20846942;.23925862;.27283256;.30864266;.34644416;.38699943;.43028416;.47623151;.52472802;.57561106;.62866825;.68363895;.74021816;.79806268;.85679922;.91603428;.97536495;1;1
2053;0;24;.00009769;.00001661;.00001263;.00001025;8.893e-06;8.236e-06;8.147e-06;8.606e-06;9.710e-06;.00001149;.0000138;.00001657;.00001988;.00002384;.00002858;.00003437;.00004175;.00005138;.00006296;.0000745;.00008396;.0000901;.00009209;.00008964;.00008463;.00008051;.0000787;.00007906;.00008161;.00008658;.00009374;.0001022;.00011148;.00012167;.00013287;.00014517;.0001587;.00017359;.00018997;.00020802;.0002279;.00024983;.00027401;.0003007;.00033017;.00036273;.00039872;.00043852;.00048255;.00053131;.00058517;.00064439;.00070935;.00078058;.00085865;.00094419;.00103787;.00114044;.00125269;.0013755;.00150981;.00165664;.0018171;.0019924;.00218383;.00239281;.00262087;.00286966;.00314097;.00343673;.00376894;.00415675;.00461462;.00515674;.00580072;.00656851;.00748769;.00859298;.00992841;.01155012;.01353018;.0159617;.01896594;.02270212;.0273812;.03328557;.04079763;.05044199;.06294935;.07935567;.0983631;.11889676;.14222176;.16851826;.19649415;.22660118;.26086646;.29861499;.33996437;.38498655;.43369647;.48604131;.54189105;.60103148;.66316055;.72788913;.79474655;.86319146;.93262744;1;1
2053;1;24;.00010735;.00002618;.00002053;.00001655;.00001371;.00001169;.00001024;9.223e-06;8.542e-06;8.274e-06;8.688e-06;.00001006;.00001287;.00001815;.00002824;.00004523;.00006684;.00008751;.00010418;.00011817;.00013057;.00014055;.00014739;.00015059;.00015126;.00015215;.00015468;.00015893;.00016503;.0001732;.00018325;.00019452;.00020666;.00021977;.00023391;.00024919;.0002657;.00028356;.00030289;.00032383;.00034653;.00037116;.00039789;.00042692;.00045849;.00049283;.00053021;.00057094;.00061534;.00066379;.00071682;.00077524;.00083982;.0009113;.00099051;.0010784;.00117605;.00128469;.00140572;.00154072;.00169152;.00186021;.00204918;.00226115;.00249929;.00276722;.00306913;.00340984;.00379496;.00423097;.00475662;.00539664;.00615079;.00704267;.00810142;.00936324;.01087329;.01268818;.0148793;.01753718;.02077744;.0247487;.02964358;.03571384;.04329181;.05282103;.06490095;.08035368;.10032601;.12645031;.1538246;.17929919;.20735244;.23808236;.27160008;.30735655;.34509496;.38557954;.42878578;.474647;.52305027;.57383394;.62678698;.68165046;.73812143;.79585895;.85449218;.9136301;.97287217;1;1
2054;0;24;.00009449;.00001597;.00001214;9.854e-06;8.546e-06;7.916e-06;7.832e-06;8.278e-06;9.344e-06;.00001107;.0000133;.00001598;.00001919;.00002303;.00002764;.00003327;.00004045;.00004982;.00006109;.00007232;.00008153;.00008751;.00008945;.00008706;.00008218;.00007815;.00007638;.00007672;.0000792;.00008402;.00009097;.00009917;.00010818;.00011806;.00012892;.00014086;.00015398;.00016842;.00018432;.00020182;.00022111;.00024238;.00026583;.00029171;.00032029;.00035186;.00038675;.00042534;.00046804;.0005153;.00056751;.00062492;.00068789;.00075693;.00083261;.00091552;.00100633;.00110575;.00121456;.0013336;.00146379;.00160612;.00176166;.00193159;.00211717;.00231977;.00254086;.00278206;.0030451;.00333186;.00365416;.00403082;.00447602;.0050037;.00563121;.00638021;.00727792;.00835869;.00966615;.011256;.01319985;.01559038;.01854852;.0222333;.02685585;.03269932;.04014789;.04972971;.06218205;.07855252;.09752554;.11801503;.14130194;.16756637;.19552309;.2256223;.25987863;.2976221;.33897014;.38399455;.4327102;.48506422;.54092659;.60008309;.66223169;.72698323;.79386697;.86234144;.93181003;1;1
2054;1;24;.00010344;.00002516;.0000197;.00001587;.00001314;.0000112;9.810e-06;8.840e-06;8.193e-06;7.942e-06;8.345e-06;9.674e-06;.00001237;.00001746;.00002717;.00004352;.00006434;.00008426;.00010036;.00011389;.00012589;.00013557;.00014221;.00014533;.00014601;.0001469;.00014936;.00015349;.00015942;.00016734;.00017708;.000188;.00019976;.00021245;.00022614;.00024093;.0002569;.00027418;.00029287;.00031311;.00033504;.00035882;.00038463;.00041265;.0004431;.0004762;.00051223;.00055146;.00059421;.00064083;.00069185;.00074804;.00081016;.00087893;.00095514;.00103971;.00113369;.00123826;.00135476;.00148473;.00162995;.00179241;.00197443;.00217865;.00240813;.00266638;.00295744;.003286;.00365748;.00407815;.00458668;.00520746;.0059398;.00680696;.00783769;.00906779;.01054194;.01231629;.01446176;.01706846;.02025163;.02415976;.02898559;.03498163;.04248182;.05193281;.06393963;.07933393;.0992787;.1254337;.15282132;.17824473;.20624389;.23691529;.27037759;.30608129;.34375785;.38417324;.42730272;.47307976;.52139197;.57207863;.62493;.67968885;.73605421;.79368737;.85221986;.91126307;.97041881;1;1
2055;0;24;.00009141;.00001535;.00001167;9.472e-06;8.215e-06;7.611e-06;7.532e-06;7.964e-06;8.995e-06;.00001066;.00001282;.00001541;.00001852;.00002225;.00002673;.00003221;.00003919;.00004831;.00005927;.0000702;.00007916;.00008499;.00008687;.00008454;.00007979;.00007587;.00007414;.00007446;.00007685;.00008153;.00008827;.00009623;.00010496;.00011456;.00012509;.00013667;.0001494;.00016341;.00017883;.00019581;.00021452;.00023514;.00025789;.00028299;.0003107;.00034131;.00037515;.00041256;.00045395;.00049977;.00055038;.00060603;.00066707;.000734;.00080735;.00088772;.00097574;.00107211;.00117758;.00129297;.00141917;.00155714;.00170792;.00187265;.00205255;.00224896;.0024633;.00269714;.00295216;.00323019;.00354288;.00390872;.00434159;.00485522;.00546666;.00619731;.00707404;.00813082;.00941086;.01096941;.01287763;.01522777;.01814037;.02177428;.02634073;.03212358;.03950874;.04902781;.06142449;.07775798;.09669557;.11714039;.14038872;.16662063;.19455769;.22464862;.25889567;.29663382;.33798032;.38300684;.43172815;.48409136;.53996641;.59913909;.66130737;.72608203;.79299229;.86149653;.93099792;1;1
2055;1;24;.00009967;.00002419;.00001892;.00001522;.0000126;.00001073;9.402e-06;8.475e-06;7.859e-06;7.624e-06;8.017e-06;9.300e-06;.0000119;.00001679;.00002614;.00004188;.00006193;.00008113;.00009668;.00010976;.00012138;.00013076;.00013721;.00014025;.00014093;.00014181;.00014422;.00014823;.00015398;.00016166;.0001711;.00018168;.00019307;.00020535;.00021861;.00023291;.00024837;.00026507;.00028314;.0003027;.00032389;.00034685;.00037177;.0003988;.00042817;.00046009;.00049482;.00053261;.00057377;.00061863;.00066771;.00072176;.00078153;.00084769;.00092102;.00100241;.00109285;.0011935;.00130565;.0014308;.00157063;.0017271;.00190243;.0020992;.00232034;.00256925;.00284986;.00316669;.00352499;.00393086;.00442279;.00502489;.00573604;.00657913;.00758255;.00878165;.01022068;.01195531;.01405596;.0166123;.01973919;.02358492;.02834235;.03426463;.04168725;.05105989;.06299303;.07832775;.0982431;.12442623;.15182558;.17719809;.20514364;.23575726;.26916492;.30481666;.34243259;.38278024;.42583467;.47152945;.51975272;.57034465;.62309679;.67775354;.73401587;.79154724;.8499815;.90893238;.96800399;1;1
2056;0;24;.00008844;.00001477;.00001122;9.108e-06;7.899e-06;7.319e-06;7.246e-06;7.664e-06;8.660e-06;.00001027;.00001236;.00001487;.00001788;.0000215;.00002585;.00003118;.00003798;.00004684;.0000575;.00006814;.00007686;.00008253;.00008436;.00008209;.00007746;.00007364;.00007195;.00007226;.00007458;.00007911;.00008564;.00009337;.00010185;.00011115;.00012137;.00013261;.00014496;.00015855;.0001735;.00018997;.00020811;.00022812;.00025018;.00027452;.00030139;.00033107;.00036388;.00040015;.00044028;.0004847;.00053376;.00058771;.00064687;.00071175;.00078285;.00086076;.00094608;.00103949;.00114173;.00125358;.00137592;.00150966;.00165582;.00181551;.00198991;.00218031;.00238811;.00261482;.00286207;.00313163;.00343499;.00379032;.00421121;.00471115;.00530694;.00601968;.00687589;.00790918;.00916234;.01069016;.01256333;.01487366;.01774129;.02132484;.02583563;.03155817;.03888;.04833611;.06067653;.07697193;.0958731;.11627275;.13948202;.16568095;.1935979;.22368007;.25791749;.29565005;.33699479;.38202327;.43075017;.48312254;.5390103;.59819924;.6603873;.72518523;.79212218;.86065635;.93019072;1;1
2056;1;24;.00009604;.00002325;.00001816;.0000146;.00001208;.00001029;9.014e-06;8.127e-06;7.541e-06;7.321e-06;7.704e-06;8.941e-06;.00001144;.00001616;.00002516;.00004031;.00005961;.00007813;.00009314;.00010579;.00011704;.00012612;.00013238;.00013534;.00013603;.0001369;.00013925;.00014314;.00014872;.00015616;.00016531;.00017555;.00018658;.00019847;.0002113;.00022514;.00024008;.00025624;.0002737;.00029261;.00031307;.00033525;.00035929;.00038538;.00041371;.00044449;.00047795;.00051435;.00055399;.00059716;.00064438;.00069638;.00075388;.00081754;.00088811;.00096643;.00105348;.00115037;.00125834;.00137883;.00151349;.00166419;.00183309;.00202267;.00223578;.00247569;.00274621;.00305173;.00339731;.00378888;.00426475;.00484872;.00553925;.00635891;.00733569;.00850453;.00990921;.01160491;.01366156;.01616836;.01923977;.02302384;.02771351;.0335625;.04090779;.05020199;.06206089;.07733491;.09721905;.12342777;.1508373;.17615916;.20405157;.23460813;.26796189;.3035625;.34111898;.38140031;.42438132;.46999571;.51813211;.56863156;.62128685;.67584397;.73200579;.78943788;.84777636;.90663724;.96562689;1;1
2057;0;24;.00008557;.00001421;.00001079;8.760e-06;7.598e-06;7.041e-06;6.972e-06;7.377e-06;8.340e-06;9.895e-06;.00001192;.00001435;.00001727;.00002078;.00002501;.00003019;.0000368;.00004542;.00005579;.00006613;.00007462;.00008014;.00008192;.00007971;.0000752;.00007148;.00006983;.00007012;.00007236;.00007676;.0000831;.00009059;.00009882;.00010784;.00011776;.00012866;.00014064;.00015382;.00016833;.0001843;.0002019;.0002213;.00024269;.0002663;.00029235;.00032114;.00035295;.00038811;.00042702;.00047008;.00051764;.00056993;.00062729;.00069017;.0007591;.00083461;.00091732;.00100787;.00110697;.0012154;.00133398;.00146363;.00160532;.00176012;.00192919;.00211377;.00231522;.00253501;.00277473;.00303608;.0033304;.00367552;.00408475;.00457136;.0051519;.00584715;.00668331;.00769361;.00892041;.01041805;.01225675;.01452784;.01735107;.02088479;.02534036;.03100288;.03826149;.04765445;.05993804;.07619426;.09505806;.11541204;.13858177;.16474727;.19264363;.22271657;.25694401;.29467067;.33601345;.38104373;.42977611;.48215759;.53805807;.59726331;.65947124;.72429256;.79125632;.85982058;.92938808;1;1
2057;1;24;.00009254;.00002235;.00001744;.00001401;.00001159;9.865e-06;8.644e-06;7.795e-06;7.237e-06;7.031e-06;7.404e-06;8.597e-06;.00001101;.00001555;.00002421;.0000388;.00005738;.00007524;.00008973;.00010196;.00011284;.00012164;.00012771;.0001306;.00013128;.00013215;.00013444;.00013822;.00014363;.00015084;.0001597;.00016961;.00018029;.0001918;.00020421;.0002176;.00023205;.00024767;.00026455;.00028281;.00030258;.00032399;.0003472;.00037237;.0003997;.00042937;.00046162;.00049669;.00053485;.0005764;.00062183;.00067186;.00072719;.00078844;.00085635;.00093174;.00101553;.0011088;.00121275;.00132877;.00145845;.0016036;.00176631;.00194896;.00215432;.00238557;.00264637;.00294096;.00327427;.00365202;.00411234;.0046787;.0053492;.00614605;.00709686;.00823615;.00960723;.01126478;.01327824;.0157363;.01875303;.02247618;.02709873;.03287492;.04014313;.0493588;.06114297;.07635521;.0962064;.12243822;.14985639;.17512784;.20296758;.23346776;.26676836;.3023186;.33981677;.38003318;.42294239;.46847822;.51652977;.56693892;.61949968;.67395959;.73002336;.78735863;.84560371;.90437688;.96328667;1;1
2058;0;24;.0000828;.00001367;.00001038;8.428e-06;7.310e-06;6.775e-06;6.711e-06;7.103e-06;8.034e-06;9.537e-06;.00001149;.00001384;.00001668;.00002009;.00002419;.00002923;.00003566;.00004404;.00005412;.00006418;.00007244;.00007781;.00007955;.0000774;.00007301;.00006938;.00006777;.00006804;.00007021;.00007447;.00008063;.0000879;.00009587;.00010463;.00011425;.00012482;.00013645;.00014923;.0001633;.00017879;.00019586;.00021468;.00023542;.00025831;.00028358;.00031149;.00034233;.00037643;.00041415;.00045589;.000502;.00055269;.00060829;.00066925;.00073606;.00080926;.00088943;.0009772;.00107327;.00117837;.00129332;.001419;.00155635;.00170642;.00187032;.00204926;.00224457;.00245765;.00269006;.00294345;.00322899;.0035642;.0039621;.00443573;.00500139;.00567958;.00649614;.00748393;.00868489;.0101529;.0119577;.01419012;.01696951;.02045391;.0248547;.03045753;.03765303;.04698269;.05920889;.07542488;.09425036;.1145582;.13768791;.16381952;.19169481;.22175805;.25597515;.29369563;.33503619;.38006809;.42880584;.48119636;.53710954;.59633111;.65855896;.72340376;.79039444;.85898891;.92858965;1;1
2058;1;24;.00008917;.00002149;.00001676;.00001345;.00001112;9.462e-06;8.290e-06;7.479e-06;6.947e-06;6.754e-06;7.116e-06;8.268e-06;.00001059;.00001496;.0000233;.00003734;.00005525;.00007246;.00008645;.00009827;.0001088;.00011731;.0001232;.00012601;.0001267;.00012755;.00012978;.00013346;.0001387;.00014568;.00015426;.00016386;.0001742;.00018534;.00019734;.00021029;.00022426;.00023936;.00025567;.00027332;.00029241;.00031308;.00033548;.00035977;.00038612;.00041473;.0004458;.00047959;.00051633;.00055633;.00060005;.00064818;.00070142;.00076037;.00082572;.00089828;.00097894;.00106872;.00116881;.00128053;.00140542;.00154523;.00170197;.00187796;.00207587;.00229875;.00255017;.00283423;.00315569;.0035201;.00396536;.00451462;.00516565;.00594029;.00686579;.00797622;.00931443;.01093461;.01290568;.01531581;.01827863;.02194161;.02649768;.03220157;.03939297;.04853008;.06023903;.07538846;.09520497;.12145747;.14888276;.17410403;.20189154;.23233601;.26558415;.30108479;.33852578;.3786786;.42151759;.46697665;.51494532;.56526631;.61773481;.67209987;.72806799;.78530883;.84346287;.90215055;.96098254;1;1
2059;0;24;.00008012;.00001316;9.994e-06;8.111e-06;7.035e-06;6.522e-06;6.461e-06;6.841e-06;7.741e-06;9.194e-06;.00001108;.00001336;.00001611;.00001942;.0000234;.0000283;.00003455;.0000427;.0000525;.00006229;.00007032;.00007555;.00007724;.00007514;.00007087;.00006734;.00006577;.00006602;.00006812;.00007226;.00007822;.00008528;.00009302;.00010151;.00011085;.0001211;.00013237;.00014478;.00015842;.00017345;.00019;.00020825;.00022837;.00025057;.00027507;.00030213;.00033204;.0003651;.00040166;.00044213;.00048683;.00053597;.00058986;.00064895;.00071372;.00078467;.00086239;.00094747;.00104059;.00114248;.00125391;.00137573;.00150889;.00165436;.00181325;.00198673;.00217607;.00238265;.00260797;.00285365;.00313067;.00345625;.00384313;.00430413;.00485529;.00551682;.00631423;.00727999;.00845561;.00989453;.01166598;.01386031;.01659641;.02003202;.02437848;.02992193;.03705446;.04632066;.05848894;.07466369;.09344992;.11371114;.13680035;.16289763;.19075139;.22080445;.25501083;.29272482;.33406292;.37909626;.42783923;.48023872;.53616455;.59540245;.65765027;.7225186;.78953629;.85816105;.92779515;1;1
2059;1;24;.00008593;.00002066;.0000161;.00001291;.00001067;9.077e-06;7.954e-06;7.177e-06;6.669e-06;6.488e-06;6.841e-06;7.952e-06;.00001019;.0000144;.00002243;.00003595;.00005319;.00006978;.00008329;.00009472;.0001049;.00011314;.00011885;.00012159;.00012227;.00012311;.00012528;.00012885;.00013393;.0001407;.000149;.00015829;.0001683;.00017907;.00019068;.0002032;.00021671;.0002313;.00024707;.00026411;.00028255;.0003025;.00032412;.00034755;.00037297;.00040055;.0004305;.00046304;.00049843;.00053693;.00057899;.00062531;.00067654;.00073327;.00079618;.00086602;.00094366;.0010301;.00112647;.00123405;.00135433;.001489;.00164;.00180957;.00200029;.00221511;.00245749;.00273139;.00304141;.00339293;.00382361;.00435628;.00498837;.0057414;.00664222;.00772447;.00903054;.01061411;.01254356;.01490656;.01781626;.02141979;.02591004;.03154213;.03865701;.04771553;.05934882;.07443445;.09421463;.12048542;.14791632;.17308764;.20082333;.23121276;.26440912;.29986089;.33724579;.37733635;.42010665;.46549067;.51337839;.56361332;.61599177;.67026428;.7261391;.78328787;.84135314;.89995752;.95871373;1;1
2060;0;24;.00007754;.00001267;9.622e-06;7.808e-06;6.773e-06;6.279e-06;6.222e-06;6.590e-06;7.460e-06;8.866e-06;.00001069;.0000129;.00001556;.00001877;.00002264;.00002741;.00003348;.0000414;.00005093;.00006045;.00006826;.00007335;.00007499;.00007295;.00006879;.00006535;.00006382;.00006406;.0000661;.0000701;.00007589;.00008274;.00009024;.00009849;.00010754;.00011749;.00012842;.00014045;.00015369;.00016826;.00018432;.00020201;.00022152;.00024305;.00026681;.00029305;.00032205;.0003541;.00038955;.00042878;.00047211;.00051975;.00057199;.00062927;.00069205;.00076083;.00083616;.00091864;.00100891;.00110767;.00121569;.00133379;.00146287;.00160389;.00175793;.0019261;.00210966;.00230995;.0025284;.0027666;.00303536;.00335158;.00372774;.00417644;.00471347;.00535873;.00613742;.00708162;.00823241;.00964277;.01138142;.01353821;.01623158;.01961891;.02391149;.0293959;.0364656;.04566821;.05777807;.07391058;.09265667;.11287079;.13591905;.16198154;.1898133;.2198557;.25405099;.29175817;.33309356;.37812813;.42687618;.47928453;.53522296;.59447716;.65674496;.72163688;.78868162;.85733677;.9270043;1;1
2060;1;24;.0000828;.00001987;.00001547;.0000124;.00001024;8.710e-06;7.632e-06;6.888e-06;6.404e-06;6.235e-06;6.577e-06;7.649e-06;9.807e-06;.00001386;.00002159;.00003461;.00005121;.00006721;.00008025;.00009129;.00010114;.00010912;.00011465;.00011731;.00011799;.00011882;.00012093;.0001244;.00012932;.00013587;.00014391;.0001529;.00016258;.000173;.00018423;.00019633;.00020939;.00022349;.00023872;.00025519;.00027299;.00029225;.00031312;.00033572;.00036023;.00038682;.00041568;.00044704;.00048111;.00051817;.00055865;.00060323;.00065253;.00070713;.00076767;.0008349;.00090965;.00099287;.00108566;.00118927;.00130511;.00143483;.0015803;.00174369;.00192748;.00213454;.00236819;.00263229;.00293127;.00327034;.00368691;.00420348;.00481716;.00554915;.0064259;.00748064;.00875528;.01030298;.01219159;.01450824;.01736559;.02091042;.02533549;.03089631;.03793498;.04691491;.05847211;.07349298;.09323522;.11952195;.14695701;.17207857;.19976287;.23009786;.26324312;.29864673;.33597661;.37600618;.41870929;.46401997;.51182863;.56197952;.61427009;.66845231;.72423613;.78129511;.83927386;.89779706;.95647947;1;1
2061;0;24;.00007505;.00001221;9.266e-06;7.519e-06;6.522e-06;6.047e-06;5.993e-06;6.350e-06;7.191e-06;8.550e-06;.00001032;.00001246;.00001504;.00001815;.00002191;.00002654;.00003244;.00004014;.00004941;.00005866;.00006626;.00007121;.00007281;.00007082;.00006677;.00006342;.00006193;.00006215;.00006413;.00006801;.00007363;.00008027;.00008755;.00009555;.00010433;.00011398;.00012458;.00013625;.00014909;.00016322;.00017879;.00019596;.00021488;.00023575;.00025879;.00028424;.00031235;.00034343;.0003778;.00041583;.00045783;.00050401;.00055466;.00061018;.00067104;.00073771;.00081074;.00089069;.00097819;.00107393;.00117864;.00129312;.00141825;.00155497;.00170429;.00186733;.00204529;.00223946;.00245126;.0026822;.00294294;.00325008;.00361582;.00405254;.0045758;.00520519;.00596558;.00688867;.00801513;.00939744;.01110383;.01322365;.01587483;.01921441;.02345357;.02887927;.03588629;.0450252;.05707616;.07316546;.09187052;.1120371;.13504393;.16107119;.18888048;.21891174;.25309557;.29079562;.33212803;.37716361;.42591658;.47833367;.53428463;.5935551;.65584287;.72075839;.78783024;.85651581;.92621684;1;1
2061;1;24;.00007979;.00001911;.00001486;.00001191;9.830e-06;8.360e-06;7.325e-06;6.613e-06;6.151e-06;5.992e-06;6.325e-06;7.359e-06;9.438e-06;.00001334;.00002078;.00003332;.00004931;.00006473;.00007732;.00008799;.00009751;.00010523;.00011059;.00011318;.00011385;.00011467;.00011673;.00012009;.00012486;.0001312;.00013897;.00014767;.00015704;.00016712;.00017797;.00018968;.0002023;.00021593;.00023064;.00024654;.00026373;.00028232;.00030245;.00032426;.0003479;.00037353;.00040135;.00043155;.00046437;.00050004;.000539;.0005819;.00062935;.0006819;.00074018;.00080489;.00087686;.00095699;.00104634;.00114612;.00125769;.00138265;.00152279;.00168022;.00185734;.00205691;.00228216;.00253679;.00282512;.00315217;.00355507;.004056;.0046518;.0053633;.0062166;.00724449;.00848838;.01000095;.01184948;.01412055;.01692633;.02041319;.02477375;.03026381;.03722658;.04612794;.05760868;.07256388;.0922666;.11856696;.14600473;.17107674;.19871002;.2289912;.26208599;.29744215;.33471803;.37468787;.41732524;.46256425;.51029568;.56036453;.61256934;.66666347;.72235853;.77932996;.83722437;.89566849;.95427903;1;1
2062;0;24;.00007264;.00001176;8.925e-06;7.242e-06;6.282e-06;5.825e-06;5.775e-06;6.120e-06;6.934e-06;8.248e-06;9.960e-06;.00001203;.00001453;.00001755;.0000212;.0000257;.00003144;.00003892;.00004793;.00005693;.00006432;.00006913;.00007068;.00006875;.00006481;.00006155;.00006009;.0000603;.00006221;.00006598;.00007143;.00007787;.00008493;.00009269;.00010121;.00011057;.00012086;.00013217;.00014462;.00015833;.00017343;.00019008;.00020843;.00022867;.00025101;.00027568;.00030294;.00033307;.0003664;.00040327;.00044398;.00048875;.00053784;.00059167;.00065066;.00071529;.00078608;.00086358;.00094841;.00104121;.00114272;.0012537;.001375;.00150754;.0016523;.00181036;.00198288;.00217113;.00237647;.00260038;.00285335;.00315166;.00350726;.00393233;.00444215;.00505605;.00579856;.00670099;.00780359;.00915837;.01083305;.01291644;.01552598;.01881833;.02300451;.02837185;.03531637;.04439148;.05638308;.07242823;.0910914;.11120998;.13417494;.16016652;.18795286;.21797252;.25214451;.2898371;.33116625;.37620263;.42496034;.47738604;.53334943;.59263612;.65494384;.71988296;.78698195;.85569798;.92543254;1;1
