year;male;CGT;tx0;tx1;tx2;tx3;tx4;tx5;tx6;tx7;tx8;tx9;tx10;tx11;tx12;tx13;tx14;tx15;tx16;tx17;tx18;tx19;tx20;tx21;tx22;tx23;tx24;tx25;tx26;tx27;tx28;tx29;tx30;tx31;tx32;tx33;tx34;tx35;tx36;tx37;tx38;tx39;tx40;tx41;tx42;tx43;tx44;tx45;tx46;tx47;tx48;tx49;tx50;tx51;tx52;tx53;tx54;tx55;tx56;tx57;tx58;tx59;tx60;tx61;tx62;tx63;tx64;tx65;tx66;tx67;tx68;tx69;tx70;tx71;tx72;tx73;tx74;tx75;tx76;tx77;tx78;tx79;tx80;tx81;tx82;tx83;tx84;tx85;tx86;tx87;tx88;tx89;tx90;tx91;tx92;tx93;tx94;tx95;tx96;tx97;tx98;tx99;tx100;tx101;tx102;tx103;tx104;tx105;tx106;tx107;tx108;tx109;tx110
2037;0;24;.00025771;.00006035;.0000464;.00003785;.00003276;.0000301;.00002934;.00003034;.0000333;.00003814;.00004414;.00005088;.00005841;.0000668;.00007608;.00008687;.00010066;.00011903;.00014123;.00016306;.00018061;.00019193;.00019569;.00019142;.00018257;.00017552;.00017305;.00017496;.00018141;.00019289;.00020899;.00022791;.00024872;.0002716;.00029678;.00032451;.00035506;.00038875;.00042592;.00046695;.00051228;.00056237;.00061777;.00067909;.00074698;.00082222;.00090563;.00099817;.0011009;.00121502;.00134145;.00148068;.0016335;.00180116;.00198498;.00218643;.00240708;.00264862;.00291291;.00320192;.0035178;.00386289;.00423969;.00465089;.00509942;.00558843;.00612131;.00670171;.00733356;.00802111;.00878077;.00964117;.01062624;.01175685;.01305793;.01455938;.01629717;.01831476;.02066484;.02341166;.02663389;.03042838;.03491514;.04024377;.04660217;.05422828;.06342619;.0745886;.08822884;.10502717;.12446534;.14594169;.1700545;.19698996;.22525242;.25533743;.28965662;.32737757;.36862112;.4134609;.46191218;.51392131;.5693566;.6280018;.68955292;.75361952;.81973088;.88734725;.95587595;1;1
2037;1;24;.00026656;.0000756;.00006266;.00005269;.00004493;.00003887;.00003411;.00003036;.00002741;.00002563;.00002599;.00002924;.00003649;.00005052;.00007759;.00012287;.00017881;.00022899;.00026557;.0002937;.00031764;.00033594;.00034744;.00035141;.00035038;.00035003;.00035321;.00036005;.00037073;.0003856;.00040429;.00042559;.00044891;.00047448;.00050252;.0005333;.00056711;.00060428;.0006452;.0006903;.00074004;.00079498;.00085573;.00092299;.00099757;.00108036;.0011724;.00127487;.00138911;.00151667;.00165872;.00181586;.0019892;.00218053;.00239184;.00262539;.00288366;.00316946;.00348594;.00383662;.00422546;.00465691;.00513597;.00566827;.00626016;.00691881;.0076523;.00846978;.00938162;.01039956;.01156064;.01289722;.01442483;.01617485;.01818452;.02049821;.02316894;.02626035;.02984917;.03402831;.03891093;.04463557;.051373;.05933517;.06878727;.08006408;.09359255;.10992344;.12977674;.15410804;.18033908;.20670689;.23569257;.26742446;.30185955;.33844458;.37716654;.41876931;.46323195;.51048446;.56040336;.61280891;.66746471;.72407971;.78231306;.84178161;.90206975;.96274119;1;1;1
2038;0;24;.00025258;.00005881;.00004521;.00003688;.00003193;.00002933;.0000286;.00002959;.0000325;.00003724;.00004312;.00004974;.00005716;.00006542;.00007458;.00008523;.00009884;.00011696;.00013887;.0001604;.00017772;.0001889;.00019261;.0001884;.00017967;.0001727;.00017025;.00017211;.00017844;.00018972;.00020555;.00022416;.00024461;.00026711;.00029186;.00031913;.00034916;.00038228;.00041882;.00045915;.0005037;.00055294;.00060739;.00066765;.00073437;.0008083;.00089027;.00098119;.00108213;.00119425;.00131846;.00145524;.00160537;.00177007;.00195066;.00214856;.00236532;.0026026;.00286223;.00314615;.00345648;.0037955;.00416567;.00456966;.00501034;.00549079;.00601435;.00658462;.00720547;.00788107;.00862779;.00947409;.01044365;.0115572;.01283956;.01432047;.01603578;.01802879;.02035214;.02306999;.02626103;.03002226;.03447395;.03976625;.04608793;.05367836;.06284384;.07398047;.08760673;.10441081;.1238509;.14531148;.16941056;.19633405;.22459188;.25467828;.28899439;.32671231;.36795281;.41278952;.46123777;.51324403;.5686768;.62732007;.68887016;.75293695;.81905008;.88667016;.95520481;1;1
2038;1;24;.00025984;.00007344;.00006078;.00005104;.0000435;.00003761;.000033;.00002939;.00002655;.00002486;.00002524;.00002841;.00003548;.00004914;.00007548;.00011956;.00017405;.00022301;.0002588;.00028639;.00030991;.00032792;.00033929;.00034327;.00034235;.00034209;.00034529;.00035205;.00036258;.00037722;.00039559;.00041652;.00043942;.00046452;.00049202;.0005222;.00055534;.00059176;.00063183;.00067596;.00072463;.00077835;.00083772;.00090343;.00097625;.00105704;.00114682;.00124671;.00135802;.00148222;.00162047;.00177339;.00194208;.00212828;.00233394;.00256124;.00281264;.00309087;.00339901;.0037405;.00411921;.00453952;.0050063;.0055251;.00610214;.00674444;.00745996;.00825768;.0091478;.01014187;.01127765;.01258742;.01408572;.01580375;.01777862;.02005452;.02268438;.02573182;.0292736;.03340284;.03823307;.04390354;.05058609;.05849436;.06789607;.07912975;.09262786;.10894933;.12882621;.15323218;.17949946;.20581494;.23473867;.26639739;.3007602;.3372728;.3759031;.41740104;.46174572;.50886767;.5586444;.61089775;.6653934;.72184292;.7799085;.83921041;.89933664;.95985458;1;1;1
2039;0;24;.00024759;.00005732;.00004406;.00003594;.00003112;.00002859;.00002789;.00002887;.00003172;.00003636;.00004214;.00004864;.00005593;.00006407;.0000731;.00008362;.00009705;.00011493;.00013653;.00015777;.00017487;.00018591;.00018958;.00018542;.0001768;.00016992;.00016748;.0001693;.00017551;.00018659;.00020216;.00022045;.00024056;.00026268;.00028702;.00031382;.00034335;.00037591;.00041183;.00045147;.00049526;.00054365;.00059717;.00065639;.00072196;.00079461;.00087515;.0009645;.00106367;.00117383;.00129586;.00143023;.00157772;.00173952;.00191693;.00211134;.00232428;.00255738;.00281244;.00309136;.00339623;.00372929;.00409296;.00448986;.00492281;.00539486;.00590927;.00646959;.00707963;.00774349;.00847748;.0093099;.01026419;.01136095;.01262485;.01408549;.01577857;.0177473;.02004417;.02273332;.02589343;.0296216;.0340384;.03929446;.04557946;.05313415;.06226702;.07337754;.08698933;.10379847;.12324004;.14468483;.16877026;.19568199;.22393538;.2540234;.28833693;.32605246;.36729071;.4121253;.4605716;.51257621;.5680078;.62665057;.68820113;.75226967;.81838613;.88601143;.95455346;1;1
2039;1;24;.00025329;.00007135;.00005896;.00004946;.00004212;.00003641;.00003195;.00002846;.00002573;.00002412;.0000245;.00002761;.0000345;.0000478;.00007345;.00011636;.00016943;.00021719;.00025221;.00027927;.00030237;.00032009;.00033131;.0003353;.0003345;.00033432;.00033752;.00034421;.00035459;.00036898;.00038704;.00040759;.00043008;.0004547;.00048168;.00051127;.00054374;.00057941;.00061865;.00066184;.00070944;.00076196;.00081999;.00088418;.00095527;.00103412;.00112168;.00121906;.00132751;.00144846;.00158303;.00173185;.00189602;.00207724;.0022774;.00249866;.00274338;.00301426;.00331429;.00364685;.00401573;.00442519;.00488004;.0053857;.00594826;.00657463;.00727261;.00805103;.00891992;.00989064;.01100163;.01228511;.01375464;.01544125;.01738185;.01962053;.02221008;.02521406;.0287093;.03278907;.03756728;.04318382;.04981161;.05766591;.06701695;.07820695;.09167384;.10798469;.12788361;.1523624;.17866511;.20492908;.23379197;.26537896;.29967095;.33611262;.3746533;.41604876;.46027815;.50727249;.5569103;.60901494;.66335413;.71964199;.7775437;.83668283;.89665093;.95701895;1;1;1
2040;0;24;.00024271;.00005588;.00004295;.00003503;.00003033;.00002788;.0000272;.00002817;.00003096;.00003551;.00004118;.00004757;.00005474;.00006275;.00007167;.00008205;.00009531;.00011294;.00013424;.00015519;.00017206;.00018296;.00018658;.00018248;.00017397;.00016717;.00016475;.00016652;.00017262;.00018351;.00019882;.00021681;.00023658;.00025832;.00028225;.0003086;.00033763;.00036964;.00040494;.00044391;.00048695;.00053452;.00058711;.00064531;.00070975;.00078115;.00086029;.00094808;.00104552;.00115375;.00127363;.00140564;.00155054;.00170949;.00188377;.00207476;.00228395;.00251295;.00276351;.00303753;.00333703;.00366424;.00402153;.00441146;.00483683;.00530061;.00580604;.00635659;.006956;.00760831;.0083298;.00914856;.01008781;.01116803;.01241372;.01385436;.0155255;.01747021;.01974088;.02240158;.025531;.02922633;.0336084;.03882836;.04507672;.05259561;.06169569;.07277977;.0863766;.10319013;.12263271;.14406165;.1681335;.19503363;.22328275;.25337259;.28768397;.32539768;.36663438;.41146769;.45991303;.51191708;.56734869;.62599228;.68754468;.75161637;.81773758;.88536948;.95392022;1;1
2040;1;24;.00024691;.00006933;.00005721;.00004794;.0000408;.00003525;.00003093;.00002756;.00002494;.0000234;.0000238;.00002684;.00003355;.00004651;.00007147;.00011325;.00016494;.00021154;.00024579;.00027233;.000295;.00031244;.00032351;.00032751;.0003268;.0003267;.00032991;.00033652;.00034674;.0003609;.00037864;.00039882;.00042089;.00044505;.0004715;.0005005;.00053231;.00056725;.00060566;.00064792;.00069448;.00074583;.00080253;.00086523;.00093464;.00101158;.00109699;.00119192;.00129759;.00141537;.00154636;.00169121;.001851;.00202738;.00222222;.00243759;.00267584;.00293957;.00323173;.00355561;.00391493;.00431385;.00475709;.00524994;.0057984;.00640924;.00709011;.00784969;.00869782;.00964569;.01073241;.01199011;.01343139;.01508712;.01699402;.01919602;.0217458;.02470686;.02815604;.03218677;.03691332;.04247619;.04904933;.05684962;.06614971;.07729549;.09073035;.10702941;.12694886;.15149864;.17783596;.20404923;.23285237;.26436901;.29859162;.33496382;.37341686;.41471213;.45882882;.50569846;.55520052;.60715985;.66134618;.71747612;.77521775;.83419789;.89401153;.95423312;1;1;1
2041;0;24;.00023794;.00005449;.00004187;.00003416;.00002958;.00002719;.00002653;.00002749;.00003023;.00003469;.00004025;.00004653;.00005358;.00006147;.00007026;.00008051;.00009359;.00011098;.00013198;.00015265;.00016929;.00018005;.00018362;.00017957;.00017117;.00016446;.00016206;.00016378;.00016977;.00018048;.00019552;.00021321;.00023265;.00025403;.00027755;.00030346;.000332;.00036346;.00039816;.00043647;.00047877;.00052552;.00057722;.00063441;.00069774;.0007679;.00084566;.00093193;.00102767;.001134;.00125178;.00138147;.00152382;.00167997;.00185119;.00203881;.00224432;.00246929;.00271544;.00298463;.00327888;.00360033;.00395135;.00433445;.00475236;.00520803;.00570462;.00624556;.00683453;.0074755;.00818469;.00899002;.00991447;.01097839;.01220614;.01362704;.0152765;.01719746;.0194422;.02207471;.02517367;.02883638;.03318391;.03836787;.04457963;.05206267;.06112979;.07218711;.08576849;.10258574;.12202885;.14344189;.16750018;.19438884;.22263382;.25272563;.28703524;.32474764;.36598343;.41081621;.45926146;.51126595;.56669868;.62534426;.68689975;.75097587;.81710311;.88474287;.95330351;1;1
2041;1;24;.00024069;.00006737;.00005552;.00004648;.00003953;.00003414;.00002996;.00002671;.00002418;.00002271;.00002312;.00002609;.00003263;.00004525;.00006956;.00011023;.00016059;.00020605;.00023955;.00026557;.00028782;.00030496;.00031589;.00031988;.00031927;.00031924;.00032244;.00032898;.00033904;.00035296;.00037038;.00039019;.00041185;.00043554;.00046148;.0004899;.00052106;.00055527;.00059286;.00063421;.00067974;.00072994;.00078535;.00084659;.00091436;.00098944;.00107274;.00116529;.00126825;.00138295;.00151047;.00165146;.00180699;.00197868;.00216834;.00237801;.00260997;.00286677;.00315128;.00346672;.00381674;.00420541;.00463734;.00511773;.00565246;.00624815;.00691232;.0076535;.00848135;.00940687;.01046982;.01170223;.0131158;.01474117;.01661492;.01878078;.02129133;.02420999;.02761359;.03159572;.03627096;.04178043;.04829905;.05604528;.06529417;.07639524;.08979725;.10608338;.12602185;.15064084;.17701194;.2031753;.23191974;.26336741;.29752201;.33382618;.3721935;.41339082;.45739737;.50414513;.55351453;.60533189;.65936887;.71534452;.77292979;.83175462;.89141739;.95149597;1;1;1
2042;0;24;.00023329;.00005315;.00004084;.00003331;.00002885;.00002652;.00002589;.00002683;.00002952;.0000339;.00003935;.00004551;.00005245;.00006022;.00006889;.000079;.00009191;.00010905;.00012976;.00015014;.00016656;.00017717;.0001807;.00017671;.00016842;.00016179;.00015941;.00016109;.00016696;.00017748;.00019228;.00020967;.00022878;.0002498;.00027293;.00029839;.00032645;.00035737;.00039149;.00042914;.00047072;.00051667;.00056747;.00062369;.00068592;.00075486;.00083128;.00091604;.00101011;.00111458;.00123029;.00135771;.00149755;.00165096;.00181916;.00200349;.00220537;.00242639;.00266821;.00293267;.00322174;.00353755;.0038824;.00425878;.00466937;.00511707;.00560499;.00613649;.0067152;.00734502;.00804211;.00883423;.00974412;.01079198;.01200203;.01340345;.0150315;.01692898;.01914806;.02175264;.02482139;.02845169;.03276484;.03791294;.04408814;.05153529;.06056928;.07159952;.08516497;.10198527;.12142844;.14282548;.16687021;.19374751;.22198844;.25208234;.28639051;.32410204;.36533747;.41017041;.45861636;.51062219;.56605703;.62470566;.68626537;.75034709;.81648151;.88413029;.95270191;1;1
2042;1;24;.00023464;.00006549;.0000539;.00004507;.00003831;.00003308;.00002903;.00002588;.00002346;.00002205;.00002246;.00002536;.00003175;.00004404;.0000677;.0001073;.00015637;.00020072;.00023348;.00025898;.00028081;.00029766;.00030843;.00031242;.00031189;.00031193;.00031513;.00032158;.00033149;.00034516;.00036227;.00038171;.00040296;.00042619;.00045161;.00047946;.00050998;.00054348;.00058026;.00062072;.00066524;.00071431;.00076845;.00082826;.00089441;.00096768;.00104893;.00113915;.00123948;.00135119;.00147533;.00161258;.00176398;.00193111;.00211575;.00231988;.00254573;.00279579;.00307286;.00338011;.00372109;.00409979;.00452072;.00498897;.00551031;.00609123;.00673912;.00746233;.00827036;.00917401;.01021367;.0114213;.01280766;.01440321;.01624433;.0183746;.02084646;.02372322;.02708173;.0310157;.03564;.04109632;.04756056;.0552527;.06445016;.07550602;.0888744;.10514647;.12510251;.14978892;.176193;.2023072;.23099399;.26237401;.29646195;.33269948;.37098298;.41208454;.45598342;.50261206;.55185183;.60353046;.65742153;.71324645;.77067895;.82935208;.88886749;.94880637;1;1;1
2043;0;24;.00022875;.00005185;.00003984;.0000325;.00002814;.00002588;.00002527;.00002619;.00002883;.00003312;.00003848;.00004453;.00005135;.000059;.00006755;.00007753;.00009026;.00010716;.00012758;.00014767;.00016386;.00017433;.00017781;.00017388;.0001657;.00015915;.00015679;.00015843;.00016419;.00017454;.00018908;.00020618;.00022497;.00024563;.00026837;.0002934;.00032098;.00035138;.00038492;.00042192;.00046279;.00050795;.00055789;.00061313;.00067429;.00074204;.00081713;.00090042;.00099285;.00109549;.00120917;.00133435;.00147173;.00162245;.00178769;.00196877;.00216711;.00238423;.0026218;.00288161;.0031656;.00347586;.00381467;.00418445;.00458785;.00502771;.0055071;.00602933;.00659796;.00721682;.00790203;.00868115;.00957671;.01060875;.01180135;.01318355;.01479045;.01666472;.0188584;.02143531;.02447408;.02807219;.03235114;.03746349;.0436022;.0510134;.06001409;.07101696;.084566;.10138869;.12083143;.14221237;.16624351;.19310952;.22134646;.25144254;.28574955;.3234606;.36469618;.40952988;.45797724;.50998521;.56542306;.62407572;.68564066;.74972903;.81587171;.88353053;.95211412;1;1
2043;1;24;.00022874;.00006366;.00005233;.00004372;.00003713;.00003206;.00002813;.00002509;.00002275;.0000214;.00002183;.00002466;.00003089;.00004286;.00006591;.00010447;.00015227;.00019553;.00022756;.00025255;.00027397;.00029052;.00030114;.00030512;.00030467;.00030477;.00030796;.00031433;.00032408;.00033751;.00035431;.00037338;.00039422;.000417;.00044191;.00046919;.00049908;.00053187;.00056787;.00060743;.00065097;.00069893;.00075183;.00081024;.00087482;.00094631;.00102555;.00111351;.00121127;.00132008;.00144095;.00157455;.00172194;.00188465;.00206441;.00226316;.00248307;.00272659;.00299644;.00329572;.0036279;.0039969;.00440712;.00486356;.00537186;.00593838;.00657037;.00727604;.0080647;.00894696;.00996383;.01114715;.0125068;.01407304;.01588207;.01797728;.02041096;.02324634;.02656025;.03044649;.03502021;.04042366;.04683365;.05447169;.0636175;.07462767;.08796165;.10421858;.12419074;.14894282;.17537908;.20144486;.23007499;.26138865;.29541126;.33158351;.36978504;.41079297;.4545866;.50109883;.55021192;.60175498;.65550348;.71118114;.76846441;.82698935;.88636081;.94616326;1;1;1
2044;0;24;.00022431;.0000506;.00003887;.00003171;.00002746;.00002526;.00002467;.00002558;.00002816;.00003237;.00003763;.00004357;.00005028;.00005781;.00006624;.00007608;.00008864;.0001053;.00012543;.00014523;.00016121;.00017153;.00017497;.00017108;.00016301;.00015655;.00015421;.00015581;.00016147;.00017163;.00018593;.00020274;.00022121;.00024153;.00026388;.00028849;.0003156;.00034549;.00037845;.00041482;.00045499;.00049938;.00054846;.00060275;.00066285;.00072943;.00080322;.00088505;.00097587;.00107671;.00118841;.00131138;.00144636;.00159442;.00175676;.00193466;.0021295;.00234281;.0025762;.00283145;.00311045;.00341527;.00374812;.00411142;.00450776;.00493993;.00541094;.00592406;.00648278;.00709087;.0077644;.00853074;.00941218;.01042863;.01160404;.01296727;.01455329;.01640461;.01857315;.02112264;.02413169;.02769781;.03194274;.03701947;.04312173;.05049695;.0594642;.07043938;.08397153;.10079595;.12023779;.1416025;.16562001;.19247477;.22070775;.25080608;.28511217;.32282308;.36405925;.40889425;.45734366;.50935451;.56479617;.62345373;.68502483;.7491208;.8152727;.8829425;.95153896;1;1
2044;1;24;.000223;.0000619;.00005082;.00004242;.000036;.00003107;.00002727;.00002433;.00002208;.00002079;.00002121;.00002399;.00003005;.00004172;.00006416;.00010171;.00014828;.0001905;.00022181;.00024629;.0002673;.00028355;.00029401;.00029797;.0002976;.00029776;.00030094;.00030722;.00031681;.00033;.00034649;.0003652;.00038563;.00040795;.00043237;.00045908;.00048835;.00052044;.00055566;.00059436;.00063693;.0006838;.00073548;.00079252;.00085556;.00092532;.00100261;.00108837;.00118363;.00128961;.00140729;.00153737;.00168086;.00183927;.0020143;.00220782;.00242197;.00265912;.00292195;.00321349;.00353712;.00389667;.00429648;.00474141;.00523699;.00578948;.00640596;.0070945;.00786423;.00872557;.00972011;.0108796;.01221304;.01375048;.01552793;.01758861;.01998464;.02277915;.02604893;.02988787;.03441139;.03976223;.04611814;.05370207;.06279602;.07376006;.08705889;.1032996;.12328646;.14810248;.17457012;.20058819;.22916265;.26041121;.29436977;.33047808;.36859943;.40951583;.45320657;.49960501;.5485943;.6000049;.6536141;.70914789;.76628536;.82466554;.8838964;.94356559;1;1;1
2045;0;24;.00021997;.00004939;.00003794;.00003094;.0000268;.00002465;.00002408;.00002498;.00002752;.00003165;.0000368;.00004264;.00004924;.00005665;.00006496;.00007467;.00008705;.00010348;.00012331;.00014284;.00015859;.00016877;.00017216;.00016833;.00016037;.00015399;.00015167;.00015322;.00015878;.00016877;.00018283;.00019935;.00021752;.00023749;.00025946;.00028366;.00031031;.00033968;.00037208;.00040784;.00044732;.00049094;.00053918;.00059253;.0006516;.00071702;.00078953;.00086994;.00095917;.00105826;.00116799;.00128881;.00142141;.00156687;.00172636;.00190113;.00209255;.00230211;.0025314;.00278216;.00305626;.00335573;.00368275;.00403968;.00442908;.00485369;.00531648;.00582064;.00636962;.00696713;.00762918;.00838294;.00925049;.01025159;.01141005;.01275456;.01431995;.01614858;.01829225;.02081457;.02379413;.02732849;.03153958;.03658081;.04264668;.04998589;.05891953;.06986673;.08338154;.10020704;.11964747;.14099582;.16499964;.19184316;.2200722;.25017281;.28447818;.32218925;.3634264;.40826318;.45671521;.50872959;.56417579;.62283905;.68441715;.74852158;.81468356;.8823652;.95097535;1;1
2045;1;24;.0002174;.00006019;.00004936;.00004116;.00003492;.00003013;.00002644;.0000236;.00002143;.00002019;.00002062;.00002333;.00002925;.00004061;.00006247;.00009904;.00014442;.0001856;.00021621;.00024019;.00026079;.00027675;.00028704;.00029098;.00029068;.0002909;.00029405;.00030025;.00030968;.00032263;.00033881;.00035716;.00037719;.00039907;.00042298;.00044915;.0004778;.0005092;.00054366;.00058151;.00062312;.00066893;.00071941;.00077511;.00083665;.00090472;.0009801;.00106371;.00115654;.00125977;.00137436;.001501;.00164071;.00179495;.00196538;.00215383;.00236237;.00259334;.00284935;.00313335;.00344867;.00379904;.00418869;.00462242;.00510561;.00564442;.00624577;.00691758;.00766881;.0085097;.00948238;.01061851;.01192621;.01343535;.01518174;.0172084;.0195673;.02232144;.02554757;.02933964;.03381332;.03911185;.04541383;.05294365;.06198554;.07290301;.08616598;.10238942;.12238958;.14726783;.17376606;.19973712;.22825686;.25944155;.29333731;.32938298;.36742592;.4082528;.45184298;.49813021;.54699851;.59827967;.65175275;.70714598;.76414102;.82237979;.88147331;.94101232;1;1;1
2046;0;24;.00021574;.00004822;.00003703;.00003021;.00002617;.00002407;.00002352;.0000244;.00002689;.00003094;.000036;.00004174;.00004822;.00005552;.0000637;.00007328;.00008549;.00010168;.00012123;.00014047;.000156;.00016605;.00016939;.00016561;.00015776;.00015146;.00014916;.00015068;.00015613;.00016595;.00017977;.00019602;.00021387;.00023351;.00025511;.00027889;.00030509;.00033397;.00036581;.00040096;.00043976;.00048264;.00053004;.00058248;.00064053;.00070482;.00077607;.00085508;.00094276;.00104011;.00114792;.00126662;.00139689;.0015398;.00169648;.00186818;.00205624;.00226212;.00248738;.00273374;.00300303;.00329724;.00361852;.0039692;.00435179;.00476897;.00522367;.00571903;.00625845;.00684556;.00749632;.00823771;.00909159;.01007757;.01121931;.01254536;.01409038;.01589658;.01801563;.02051104;.02346134;.02696416;.03114159;.03614745;.04217699;.04948015;.05838004;.06929898;.08279597;.0996219;.11906044;.14039229;.16438234;.1912146;.2194397;.2495426;.28384742;.32155891;.36279737;.40763636;.45609152;.50811002;.56356142;.62223108;.68381693;.74793061;.81410348;.88179774;.95042231;1;1
2046;1;24;.00021194;.00005854;.00004795;.00003996;.00003387;.00002922;.00002564;.0000229;.0000208;.00001961;.00002005;.0000227;.00002846;.00003954;.00006082;.00009644;.00014066;.00018083;.00021076;.00023424;.00025443;.0002701;.00028023;.00028415;.00028391;.00028418;.00028731;.00029342;.00030269;.0003154;.00033127;.00034926;.00036889;.00039033;.00041376;.00043938;.00046742;.00049815;.00053186;.00056887;.00060954;.00065431;.00070362;.00075801;.00081808;.00088449;.00095802;.00103953;.00113;.00123055;.00134214;.00146545;.00160148;.00175167;.00191763;.00210114;.00230424;.0025292;.00277858;.00305526;.00336248;.00370392;.0040837;.0045065;.00497763;.00550308;.00608968;.00674515;.00747832;.00829921;.00925048;.01036369;.01164614;.01312748;.0148433;.01683645;.01915873;.021873;.02505595;.02880159;.0332258;.0384723;.04472053;.05219625;.06118591;.07205639;.0852828;.10148793;.12150002;.14643882;.17296685;.19889157;.22735751;.25847953;.29231373;.32829801;.36626425;.40700362;.45049549;.49667402;.54542408;.59657875;.64991884;.70517473;.76203062;.82013125;.8790906;.93850248;.99795195;1;1
2047;0;24;.0002116;.00004708;.00003616;.00002949;.00002555;.00002351;.00002297;.00002384;.00002628;.00003025;.00003522;.00004085;.00004723;.00005442;.00006248;.00007193;.00008396;.00009992;.00011918;.00013815;.00015346;.00016336;.00016666;.00016293;.00015518;.00014897;.00014669;.00014817;.00015353;.00016318;.00017676;.00019273;.00021029;.00022959;.00025083;.00027421;.00029996;.00032834;.00035965;.00039419;.00043233;.00047447;.00052106;.00057259;.00062964;.00069281;.00076283;.00084046;.00092661;.00102226;.00112818;.0012448;.00137279;.00151319;.00166712;.00183581;.00202056;.00222282;.00244413;.00268616;.00295072;.00323977;.00355543;.00389997;.00427585;.00468574;.0051325;.00561922;.00614923;.00672613;.00736579;.00809502;.00893543;.00990652;.01103178;.01233961;.01386451;.01564854;.01774322;.02021198;.02313327;.02660475;.0307487;.03571933;.04171261;.04897969;.05784569;.06873607;.08221479;.09904052;.11847667;.13979185;.16376803;.19058903;.21881015;.24891533;.28321974;.32093185;.36217193;.40701351;.45547226;.50749539;.56295258;.6216293;.68322359;.74734723;.81353169;.88123926;.94987893;1;1
2047;1;24;.00020663;.00005694;.00004659;.00003879;.00003287;.00002834;.00002488;.00002222;.00002019;.00001906;.00001949;.00002208;.00002771;.0000385;.00005923;.00009392;.00013701;.0001762;.00020545;.00022844;.00024823;.0002636;.00027357;.00027746;.00027729;.0002776;.00028071;.00028673;.00029583;.00030831;.00032387;.00034151;.00036075;.00038175;.00040469;.00042977;.00045722;.00048729;.00052025;.00055644;.0005962;.00063994;.0006881;.00074121;.00079984;.00086464;.00093636;.00101582;.00110399;.00120195;.00131062;.00143069;.00156315;.0017094;.00187101;.00204974;.00224755;.00246667;.0027096;.00297916;.00327851;.00361124;.0039814;.00439357;.00485294;.00536538;.00593757;.00657711;.00729261;.00809395;.00902427;.01011502;.01137267;.01282668;.01451244;.0164726;.01875875;.02143364;.02457389;.02827353;.03264865;.0378434;.04403804;.0514597;.06039695;.07122005;.0844092;.10059503;.1206177;.14561538;.17217242;.19805146;.22646451;.25752503;.29129885;.327223;.36511421;.40576801;.44916377;.49523605;.54387056;.59490162;.64811176;.70323347;.75995342;.81791909;.87674739;.93603508;.9953701;1;1
2048;0;24;.00020755;.00004599;.00003531;.0000288;.00002495;.00002296;.00002244;.0000233;.00002569;.00002959;.00003446;.00004;.00004627;.00005334;.00006128;.0000706;.00008246;.00009819;.00011716;.00013586;.00015095;.00016071;.00016396;.00016029;.00015265;.00014652;.00014426;.00014571;.00015096;.00016044;.0001738;.0001895;.00020676;.00022573;.00024661;.00026959;.00029491;.00032281;.00035358;.00038753;.00042502;.00046643;.00051222;.00056287;.00061892;.000681;.0007498;.00082609;.00091074;.00100472;.00110878;.00122336;.0013491;.00148704;.00163827;.00180399;.0019855;.00218421;.00240163;.00263941;.00289933;.00318332;.00349344;.00383194;.00420125;.00460397;.00504293;.00552116;.00604193;.00660879;.00723754;.0079548;.00878197;.00973839;.0108474;.01213725;.01364229;.0154044;.01747498;.01991732;.02280984;.0262502;.03036085;.03529639;.04125346;.04848445;.05731641;.06817796;.08163797;.09846285;.11789612;.13919448;.16315668;.18996636;.21818346;.24829089;.28259499;.32030791;.36154987;.40639437;.45485711;.50688536;.56234887;.62103321;.68263656;.7467708;.8129675;.88068903;.9493444;1;1
2048;1;24;.00020145;.00005539;.00004527;.00003767;.0000319;.0000275;.00002414;.00002156;.00001961;.00001852;.00001896;.00002149;.00002697;.00003748;.00005768;.00009148;.00013347;.00017169;.00020028;.00022278;.00024218;.00025726;.00026706;.00027093;.00027081;.00027116;.00027425;.00028017;.00028912;.00030136;.00031661;.0003339;.00035275;.00037332;.00039578;.00042034;.0004472;.00047661;.00050885;.00054423;.00058309;.00062582;.00067286;.00072472;.00078194;.00084517;.00091511;.00099259;.00107852;.00117395;.00127978;.0013967;.0015257;.00166813;.00182551;.00199958;.00219225;.0024057;.00264236;.00290498;.00319668;.00352094;.00388174;.00428356;.00473146;.00523121;.00578935;.00641332;.00711158;.00789379;.0088036;.00987232;.01110564;.01253281;.01418899;.01611664;.01836717;.02100318;.02410119;.02775526;.03208166;.03722496;.0433662;.05073382;.05961852;.07039385;.08354508;.09971061;.11974254;.14479746;.17138272;.19721673;.22557776;.25657792;.29029252;.32615774;.36397557;.40454569;.4478475;.49381594;.54233751;.59324778;.64633094;.70132155;.75790869;.81574252;.87444281;.93360919;.99283242;1;1
